,trip_id,stop_id,stop_sequence,arrival_time,departure_time,route_id,direction_id,stop_name,stop_lat,stop_lon,route_count
0,1782436841,de:02000:10950_G_G_G,0,08:50:00,08:50:00,3827900_2,1,Hamburg Hbf,53.552545,10.006228,52
1,1782436841,de:02000:8000147_G,1,08:59:00,09:01:00,3827900_2,1,Hamburg-Harburg,53.456218,9.991648,23
2,1782436841,de:04011:13927,2,09:46:00,09:49:00,3827900_2,1,Bremen Hbf,53.083515,8.813323,29
3,1782436841,de:03404:71612,3,10:42:00,10:44:00,3827900_2,1,Osnabrück Hbf,52.272761,8.060916,17
4,1782436841,de:05515:41000_G_G,4,11:07:00,11:09:00,3827900_2,1,Münster Hauptbahnhof,51.956585,7.634739,27
5,1782436841,de:05513:5613_G_G,5,11:46:00,11:48:00,3827900_2,1,Gelsenkirchen Hbf,51.504757,7.102373,29
6,1782436841,de:05113:9289_G_G,6,11:59:00,12:01:00,3827900_2,1,Essen Hbf,51.451167,7.01296,44
7,1782436841,de:05112:16032_G_G,7,12:12:00,12:14:00,3827900_2,1,Duisburg Hbf,51.429555,6.777084,45
8,1782436841,de:05111:18235_G_G,8,12:27:00,12:30:00,3827900_2,1,Düsseldorf Hbf,51.220223,6.793003,61
9,1782436841,de:05315:11201_G_G,9,12:56:00,13:01:00,3827900_2,1,Köln Hbf,50.943209,6.958598,48
10,1782436841,de:05314:61101_G,10,13:21:00,13:23:00,3827900_2,1,Bonn Hbf,50.732125,7.096461,26
11,1782436841,de:07111:010001_G_G,11,13:53:00,13:55:00,3827900_2,1,Koblenz Hauptbahnhof,50.350869,7.589178,30
12,1782436841,de:07315:9037_G_G,12,14:50:00,14:54:00,3827900_2,1,"Mainz, Hauptbahnhof",50.001317,8.258583,37
13,1782436841,de:06412:11511_G,13,15:13:00,15:15:00,3827900_2,1,Frankfurt (Main) Flughafen Fernbahnhof,50.052875,8.569751,29
14,1782436841,de:06412:912_G,14,15:28:00,15:30:00,3827900_2,1,Frankfurt (Main) Südbahnhof,50.099857,8.685935,53
15,1782436841,de:09661:99082_G,15,15:56:00,15:58:00,3827900_2,1,Aschaffenburg Hbf,49.98078,9.143649,16
16,1782436841,de:09663:177_G,16,17:02:00,17:10:00,3827900_2,1,Würzburg Hbf,49.802362,9.9356,25
17,1782436841,de:09577:16200_G,17,18:48:00,19:00:00,3827900_2,1,Treuchtlingen,48.96129,10.90831,15
18,1782436841,de:09761:100_G,18,19:31:00,19:33:00,3827900_2,1,Augsburg Hbf,48.36567,10.885338,42
19,1782436841,de:09162:10_G_G,19,19:57:00,19:59:00,3827900_2,1,Pasing,48.150086,11.461576,45
20,1782436841,de:09162:100_G_G_G_G,20,20:07:00,20:07:00,3827900_2,1,München Hbf,48.140663,11.55693,72
21,1782436845,de:02000:10950_G_G_G,0,08:23:00,08:23:00,3827900_2,1,Hamburg Hbf,53.552545,10.006228,52
22,1782436845,de:02000:8000147_G,1,08:36:00,08:38:00,3827900_2,1,Hamburg-Harburg,53.456218,9.991648,23
23,1782436845,de:04011:13927,2,09:26:00,09:29:00,3827900_2,1,Bremen Hbf,53.083515,8.813323,29
24,1782436845,de:03404:71612,3,10:24:00,10:26:00,3827900_2,1,Osnabrück Hbf,52.272761,8.060916,17
25,1782436845,de:05515:41000_G_G,4,10:51:00,10:53:00,3827900_2,1,Münster Hauptbahnhof,51.956585,7.634739,27
26,1782436845,de:05513:5613_G_G,5,11:46:00,11:48:00,3827900_2,1,Gelsenkirchen Hbf,51.504757,7.102373,29
27,1782436845,de:05113:9289_G_G,6,12:00:00,12:03:00,3827900_2,1,Essen Hbf,51.451167,7.01296,44
28,1782436845,de:05112:16032_G_G,7,12:16:00,12:18:00,3827900_2,1,Duisburg Hbf,51.429555,6.777084,45
29,1782436845,de:05111:18235_G_G,8,12:30:00,12:32:00,3827900_2,1,Düsseldorf Hbf,51.220223,6.793003,61
30,1782436845,de:05315:11201_G_G,9,12:56:00,13:01:00,3827900_2,1,Köln Hbf,50.943209,6.958598,48
31,1782436845,de:05314:61101_G,10,13:21:00,13:23:00,3827900_2,1,Bonn Hbf,50.732125,7.096461,26
32,1782436845,de:07111:010001_G_G,11,13:53:00,13:55:00,3827900_2,1,Koblenz Hauptbahnhof,50.350869,7.589178,30
33,1782436845,de:07315:9037_G_G,12,14:50:00,14:54:00,3827900_2,1,"Mainz, Hauptbahnhof",50.001317,8.258583,37
34,1782436845,de:06412:11511_G,13,15:13:00,15:15:00,3827900_2,1,Frankfurt (Main) Flughafen Fernbahnhof,50.052875,8.569751,29
35,1782436845,de:06412:912_G,14,15:28:00,15:30:00,3827900_2,1,Frankfurt (Main) Südbahnhof,50.099857,8.685935,53
36,1782436845,de:09661:99082_G,15,15:56:00,15:58:00,3827900_2,1,Aschaffenburg Hbf,49.98078,9.143649,16
37,1782436845,de:09663:177_G,16,17:02:00,17:10:00,3827900_2,1,Würzburg Hbf,49.802362,9.9356,25
38,1782436845,de:09577:16200_G,17,18:48:00,19:00:00,3827900_2,1,Treuchtlingen,48.96129,10.90831,15
39,1782436845,de:09761:100_G,18,19:31:00,19:33:00,3827900_2,1,Augsburg Hbf,48.36567,10.885338,42
40,1782436845,de:09162:10_G_G,19,19:57:00,19:59:00,3827900_2,1,Pasing,48.150086,11.461576,45
41,1782436845,de:09162:100_G_G_G_G,20,20:07:00,20:07:00,3827900_2,1,München Hbf,48.140663,11.55693,72
42,1782436846,de:09162:100_G_G_G_G,0,08:00:00,08:00:00,3827900_2,0,München Hbf,48.140663,11.55693,72
43,1782436846,de:09663:177_G,1,10:40:00,10:43:00,3827900_2,0,Würzburg Hbf,49.802362,9.9356,25
44,1782436846,de:09661:99082_G,2,11:51:00,11:53:00,3827900_2,0,Aschaffenburg Hbf,49.98078,9.143649,16
45,1782436846,de:06412:912_G,3,12:17:00,12:19:00,3827900_2,0,Frankfurt (Main) Südbahnhof,50.099857,8.685935,53
46,1782436846,de:07315:9037_G_G,4,12:49:00,12:51:00,3827900_2,0,"Mainz, Hauptbahnhof",50.001317,8.258583,37
47,1782436846,de:07111:010001_G_G,5,13:42:00,13:44:00,3827900_2,0,Koblenz Hauptbahnhof,50.350869,7.589178,30
48,1782436846,de:07137:030039_G,6,13:55:00,13:57:00,3827900_2,0,Andernach Bahnhof,50.43468,7.40435,11
49,1782436846,de:07131:12944,7,14:07:00,14:09:00,3827900_2,0,Remagen Bahnhof,50.57742,7.22984,1
50,1782436846,de:05314:61101_G,8,14:25:00,14:27:00,3827900_2,0,Bonn Hbf,50.732125,7.096461,26
51,1782436846,de:05315:11513_G_G,9,14:48:00,14:50:00,3827900_2,0,Köln Süd Bf,50.92699,6.938243,9
52,1782436846,de:05315:11201_G_G,10,14:55:00,15:01:00,3827900_2,0,Köln Hbf,50.943209,6.958598,48
53,1782436846,de:05111:18235_G_G,11,15:25:00,15:27:00,3827900_2,0,Düsseldorf Hbf,51.220223,6.793003,61
54,1782436846,de:05112:16032_G_G,12,15:40:00,15:42:00,3827900_2,0,Duisburg Hbf,51.429555,6.777084,45
55,1782436846,de:05113:9289_G_G,13,15:54:00,15:56:00,3827900_2,0,Essen Hbf,51.451167,7.01296,44
56,1782436846,de:05513:5613_G_G,14,16:04:00,16:06:00,3827900_2,0,Gelsenkirchen Hbf,51.504757,7.102373,29
57,1782436846,de:05515:41000_G_G,15,16:46:00,16:48:00,3827900_2,0,Münster Hauptbahnhof,51.956585,7.634739,27
58,1782436846,de:03404:71612,16,17:13:00,17:15:00,3827900_2,0,Osnabrück Hbf,52.272761,8.060916,17
59,1782436846,de:04011:13927,17,18:08:00,18:10:00,3827900_2,0,Bremen Hbf,53.083515,8.813323,29
60,1782436846,de:02000:8000147_G,18,18:55:00,18:57:00,3827900_2,0,Hamburg-Harburg,53.456218,9.991648,23
61,1782436846,de:02000:10950_G_G_G,19,19:07:00,19:07:00,3827900_2,0,Hamburg Hbf,53.552545,10.006228,52
62,1782436848,de:09162:100_G_G_G_G,0,07:48:00,07:48:00,3827900_2,0,München Hbf,48.140663,11.55693,72
63,1782436848,de:09663:177_G,1,10:40:00,10:43:00,3827900_2,0,Würzburg Hbf,49.802362,9.9356,25
64,1782436848,de:09661:99082_G,2,11:51:00,11:53:00,3827900_2,0,Aschaffenburg Hbf,49.98078,9.143649,16
65,1782436848,de:06412:912_G,3,12:17:00,12:19:00,3827900_2,0,Frankfurt (Main) Südbahnhof,50.099857,8.685935,53
66,1782436848,de:07315:9037_G_G,4,12:49:00,12:51:00,3827900_2,0,"Mainz, Hauptbahnhof",50.001317,8.258583,37
67,1782436848,de:07111:010001_G_G,5,13:42:00,13:44:00,3827900_2,0,Koblenz Hauptbahnhof,50.350869,7.589178,30
68,1782436848,de:07137:030039_G,6,13:55:00,13:57:00,3827900_2,0,Andernach Bahnhof,50.43468,7.40435,11
69,1782436848,de:07131:12944,7,14:07:00,14:09:00,3827900_2,0,Remagen Bahnhof,50.57742,7.22984,1
70,1782436848,de:05314:61101_G,8,14:25:00,14:27:00,3827900_2,0,Bonn Hbf,50.732125,7.096461,26
71,1782436848,de:05315:11513_G_G,9,14:48:00,14:50:00,3827900_2,0,Köln Süd Bf,50.92699,6.938243,9
72,1782436848,de:05315:11201_G_G,10,14:55:00,15:01:00,3827900_2,0,Köln Hbf,50.943209,6.958598,48
73,1782436848,de:05111:18235_G_G,11,15:25:00,15:27:00,3827900_2,0,Düsseldorf Hbf,51.220223,6.793003,61
74,1782436848,de:05112:16032_G_G,12,15:40:00,15:42:00,3827900_2,0,Duisburg Hbf,51.429555,6.777084,45
75,1782436848,de:05113:9289_G_G,13,15:54:00,15:56:00,3827900_2,0,Essen Hbf,51.451167,7.01296,44
76,1782436848,de:05513:5613_G_G,14,16:04:00,16:06:00,3827900_2,0,Gelsenkirchen Hbf,51.504757,7.102373,29
77,1782436848,de:05515:41000_G_G,15,16:46:00,16:48:00,3827900_2,0,Münster Hauptbahnhof,51.956585,7.634739,27
78,1782436848,de:03404:71612,16,17:13:00,17:15:00,3827900_2,0,Osnabrück Hbf,52.272761,8.060916,17
79,1782436848,de:04011:13927,17,18:08:00,18:10:00,3827900_2,0,Bremen Hbf,53.083515,8.813323,29
80,1782436848,de:02000:8000147_G,18,18:55:00,18:57:00,3827900_2,0,Hamburg-Harburg,53.456218,9.991648,23
81,1782436848,de:02000:10950_G_G_G,19,19:07:00,19:07:00,3827900_2,0,Hamburg Hbf,53.552545,10.006228,52
82,1782436851,de:09162:100_G_G_G_G,0,07:48:00,07:48:00,3827900_2,0,München Hbf,48.140663,11.55693,72
83,1782436851,de:09663:177_G,1,10:40:00,10:43:00,3827900_2,0,Würzburg Hbf,49.802362,9.9356,25
84,1782436851,de:09661:99082_G,2,11:51:00,11:53:00,3827900_2,0,Aschaffenburg Hbf,49.98078,9.143649,16
85,1782436851,de:06412:912_G,3,12:17:00,12:19:00,3827900_2,0,Frankfurt (Main) Südbahnhof,50.099857,8.685935,53
86,1782436851,de:07315:9037_G_G,4,12:49:00,12:51:00,3827900_2,0,"Mainz, Hauptbahnhof",50.001317,8.258583,37
87,1782436851,de:07111:010001_G_G,5,13:42:00,13:44:00,3827900_2,0,Koblenz Hauptbahnhof,50.350869,7.589178,30
88,1782436851,de:07137:030039_G,6,13:55:00,13:57:00,3827900_2,0,Andernach Bahnhof,50.43468,7.40435,11
89,1782436851,de:07131:12944,7,14:07:00,14:09:00,3827900_2,0,Remagen Bahnhof,50.57742,7.22984,1
90,1782436851,de:05314:61101_G,8,14:25:00,14:27:00,3827900_2,0,Bonn Hbf,50.732125,7.096461,26
91,1782436851,de:05315:11513_G_G,9,14:48:00,14:50:00,3827900_2,0,Köln Süd Bf,50.92699,6.938243,9
92,1782436851,de:05315:11201_G_G,10,14:55:00,15:01:00,3827900_2,0,Köln Hbf,50.943209,6.958598,48
93,1782436851,de:05111:18235_G_G,11,15:25:00,15:27:00,3827900_2,0,Düsseldorf Hbf,51.220223,6.793003,61
94,1782436851,de:05112:16032_G_G,12,15:40:00,15:42:00,3827900_2,0,Duisburg Hbf,51.429555,6.777084,45
95,1782436851,de:05113:9289_G_G,13,15:54:00,15:56:00,3827900_2,0,Essen Hbf,51.451167,7.01296,44
96,1782436851,de:05513:5613_G_G,14,16:04:00,16:06:00,3827900_2,0,Gelsenkirchen Hbf,51.504757,7.102373,29
97,1782436851,de:05515:41000_G_G,15,17:03:00,17:05:00,3827900_2,0,Münster Hauptbahnhof,51.956585,7.634739,27
98,1782436851,de:03404:71612,16,17:28:00,17:30:00,3827900_2,0,Osnabrück Hbf,52.272761,8.060916,17
99,1782436851,de:04011:13927,17,18:23:00,18:25:00,3827900_2,0,Bremen Hbf,53.083515,8.813323,29
100,1782436851,de:02000:8000147_G,18,19:10:00,19:12:00,3827900_2,0,Hamburg-Harburg,53.456218,9.991648,23
101,1782436851,de:02000:10950_G_G_G,19,19:21:00,19:21:00,3827900_2,0,Hamburg Hbf,53.552545,10.006228,52
102,1788412861,de:09663:177,0,14:01:00,14:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
103,1788412861,de:09662:28058,1,14:24:00,14:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
104,1788412861,de:09672:75198,2,14:39:00,14:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
105,1788412861,de:09672:75199,3,14:44:00,14:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
106,1788412861,de:09672:27061,4,14:53:00,14:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
107,1788412862,de:09663:177,0,20:01:00,20:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
108,1788412862,de:09662:28058,1,20:24:00,20:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
109,1788412862,de:09672:75198,2,20:38:00,20:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
110,1788412862,de:09672:75199,3,20:44:00,20:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
111,1788412862,de:09672:27061,4,20:53:00,20:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
112,1788412863,de:09663:177,0,18:01:00,18:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
113,1788412863,de:09662:28058,1,18:24:00,18:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
114,1788412863,de:09672:75198,2,18:38:00,18:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
115,1788412863,de:09672:75199,3,18:44:00,18:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
116,1788412863,de:09672:27061,4,18:53:00,18:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
117,1788412864,de:09663:177,0,16:01:00,16:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
118,1788412864,de:09662:28058,1,16:24:00,16:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
119,1788412864,de:09672:75198,2,16:38:00,16:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
120,1788412864,de:09672:75199,3,16:44:00,16:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
121,1788412864,de:09672:27061,4,16:53:00,16:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
122,1788412865,de:09663:177,0,12:01:00,12:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
123,1788412865,de:09662:28058,1,12:24:00,12:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
124,1788412865,de:09672:75198,2,12:38:00,12:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
125,1788412865,de:09672:75199,3,12:44:00,12:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
126,1788412865,de:09672:27061,4,12:53:00,12:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
127,1788412866,de:09663:177,0,10:01:00,10:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
128,1788412866,de:09662:28058,1,10:24:00,10:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
129,1788412866,de:09672:75198,2,10:38:00,10:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
130,1788412866,de:09672:75199,3,10:44:00,10:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
131,1788412866,de:09672:27061,4,10:53:00,10:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
132,1788412867,de:09663:177,0,08:01:00,08:01:00,2230712_106,1,Würzburg Hbf,49.801796,9.93578,25
133,1788412867,de:09662:28058,1,08:24:00,08:30:00,2230712_106,1,Schweinfurt Hbf,50.035313,10.212919,8
134,1788412867,de:09672:75198,2,08:38:00,08:43:00,2230712_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
135,1788412867,de:09672:75199,3,08:44:00,08:45:00,2230712_106,1,Oerlenbach,50.143278,10.130921,2
136,1788412867,de:09672:27061,4,08:53:00,08:53:00,2230712_106,1,Bad Kissingen,50.191547,10.079885,2
137,1788412869,de:09672:27061,0,21:00:00,21:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
138,1788412869,de:09672:75199,1,21:06:00,21:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
139,1788412869,de:09672:75198,2,21:09:00,21:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
140,1788412869,de:09662:28058,3,21:26:00,21:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
141,1788412869,de:09663:177,4,21:57:00,21:57:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
142,1788412870,de:09672:27061,0,17:00:00,17:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
143,1788412870,de:09672:75199,1,17:06:00,17:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
144,1788412870,de:09672:75198,2,17:09:00,17:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
145,1788412870,de:09662:28058,3,17:25:00,17:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
146,1788412870,de:09663:177,4,17:55:00,17:55:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
147,1788412871,de:09672:27061,0,15:00:00,15:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
148,1788412871,de:09672:75199,1,15:06:00,15:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
149,1788412871,de:09672:75198,2,15:09:00,15:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
150,1788412871,de:09662:28058,3,15:25:00,15:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
151,1788412871,de:09663:177,4,15:55:00,15:55:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
152,1788412872,de:09672:27061,0,19:00:00,19:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
153,1788412872,de:09672:75199,1,19:06:00,19:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
154,1788412872,de:09672:75198,2,19:09:00,19:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
155,1788412872,de:09662:28058,3,19:26:00,19:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
156,1788412872,de:09663:177,4,19:55:00,19:55:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
157,1788412873,de:09672:27061,0,13:00:00,13:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
158,1788412873,de:09672:75199,1,13:06:00,13:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
159,1788412873,de:09672:75198,2,13:09:00,13:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
160,1788412873,de:09662:28058,3,13:26:00,13:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
161,1788412873,de:09663:177,4,13:55:00,13:55:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
162,1788412874,de:09672:27061,0,11:00:00,11:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
163,1788412874,de:09672:75199,1,11:06:00,11:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
164,1788412874,de:09672:75198,2,11:09:00,11:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
165,1788412874,de:09662:28058,3,11:26:00,11:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
166,1788412874,de:09663:177,4,11:55:00,11:55:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
167,1788412875,de:09672:27061,0,09:00:00,09:00:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
168,1788412875,de:09672:75199,1,09:06:00,09:07:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
169,1788412875,de:09672:75198,2,09:09:00,09:17:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
170,1788412875,de:09662:28058,3,09:26:00,09:32:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
171,1788412875,de:09663:177,4,09:55:00,09:55:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
172,1788412876,de:09672:27061,0,06:41:00,06:41:00,2230712_106,0,Bad Kissingen,50.191547,10.079885,2
173,1788412876,de:09672:75199,1,06:47:00,06:48:00,2230712_106,0,Oerlenbach,50.143278,10.130921,2
174,1788412876,de:09672:75198,2,06:50:00,06:57:00,2230712_106,0,Ebenhausen (Unterfr),50.131305,10.13804,4
175,1788412876,de:09678:75279,3,07:00:00,07:00:00,2230712_106,0,Poppenhausen,50.100477,10.138786,4
176,1788412876,de:09678:75010,4,07:03:00,07:07:00,2230712_106,0,Oberwerrn,50.070342,10.153804,4
177,1788412876,de:09662:28058,5,07:13:00,07:20:00,2230712_106,0,Schweinfurt Hbf,50.035313,10.212919,8
178,1788412876,de:09679:5035,6,07:36:00,07:37:00,2230712_106,0,Rottendorf,49.792188,10.02908,6
179,1788412876,de:09663:177,7,07:46:00,07:46:00,2230712_106,0,Würzburg Hbf,49.801796,9.93578,25
180,1788412878,de:09663:177,0,20:01:00,20:01:00,162595_106,1,Würzburg Hbf,49.801796,9.93578,25
181,1788412878,de:09662:28058,1,20:24:00,20:30:00,162595_106,1,Schweinfurt Hbf,50.035313,10.212919,8
182,1788412878,de:09672:75198,2,20:38:00,20:40:00,162595_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
183,1788412878,de:09672:27325,3,20:49:00,20:49:00,162595_106,1,Münnerstadt,50.250078,10.188634,2
184,1788412878,de:09673:27001,4,20:56:00,20:57:00,162595_106,1,Bad Neustadt (Saale),50.328127,10.226134,2
185,1788412878,de:09673:27316,5,21:05:00,21:06:00,162595_106,1,Mellrichstadt Bahnhof,50.424782,10.307039,3
186,1788412878,de:16066:8012750,6,21:14:00,21:14:00,162595_106,1,Rentwertshausen,50.455159,10.432284,2
187,1788412878,de:16066:8010142,7,21:21:00,21:21:00,162595_106,1,Grimmenthal,50.532953,10.450512,5
188,1788412878,de:16054:8010345,8,21:32:00,21:33:00,162595_106,1,Suhl,50.605145,10.682826,4
189,1788412878,de:16066:8010391,9,21:39:00,21:39:00,162595_106,1,Zella-Mehlis,50.646721,10.674124,4
190,1788412878,de:16070:8010137,10,21:53:00,21:53:00,162595_106,1,Gräfenroda,50.758894,10.833007,3
191,1788412878,de:16070:8010274,11,21:58:00,21:58:00,162595_106,1,Plaue (Thüringen),50.778393,10.908698,5
192,1788412878,de:16070:8010007_G,12,22:04:00,22:05:00,162595_106,1,Arnstadt Hbf,50.841939,10.948262,7
193,1788412878,de:16070:8011792,13,22:08:00,22:09:00,162595_106,1,Haarhausen,50.867437,10.905715,5
194,1788412878,de:16070:8013074,14,22:11:00,22:11:00,162595_106,1,Sülzenbrücken,50.887391,10.895873,5
195,1788412878,de:16067:8010242_G,15,22:16:00,22:16:00,162595_106,1,Neudietendorf,50.913898,10.909685,10
196,1788412879,de:09663:177,0,20:01:00,20:01:00,162595_106,1,Würzburg Hbf,49.801796,9.93578,25
197,1788412879,de:09662:28058,1,20:24:00,20:30:00,162595_106,1,Schweinfurt Hbf,50.035313,10.212919,8
198,1788412879,de:09672:75198,2,20:38:00,20:40:00,162595_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
199,1788412879,de:09672:27325,3,20:49:00,20:49:00,162595_106,1,Münnerstadt,50.250078,10.188634,2
200,1788412879,de:09673:27001,4,20:56:00,20:57:00,162595_106,1,Bad Neustadt (Saale),50.328127,10.226134,2
201,1788412879,de:09673:27316,5,21:05:00,21:06:00,162595_106,1,Mellrichstadt Bahnhof,50.424782,10.307039,3
202,1788412879,de:16066:8012750,6,21:14:00,21:14:00,162595_106,1,Rentwertshausen,50.455159,10.432284,2
203,1788412879,de:16066:8010142,7,21:21:00,21:21:00,162595_106,1,Grimmenthal,50.532953,10.450512,5
204,1788412879,de:16054:8010345,8,21:32:00,21:33:00,162595_106,1,Suhl,50.605145,10.682826,4
205,1788412879,de:16066:8010391,9,21:39:00,21:39:00,162595_106,1,Zella-Mehlis,50.646721,10.674124,4
206,1788412879,de:16070:8010137,10,21:53:00,21:53:00,162595_106,1,Gräfenroda,50.758894,10.833007,3
207,1788412879,de:16070:8010274,11,21:58:00,21:58:00,162595_106,1,Plaue (Thüringen),50.778393,10.908698,5
208,1788412879,de:16070:8010007_G,12,22:04:00,22:05:00,162595_106,1,Arnstadt Hbf,50.841939,10.948262,7
209,1788412879,de:16067:8010242_G,13,22:13:00,22:13:00,162595_106,1,Neudietendorf,50.913898,10.909685,10
210,1788412879,de:16051:8010101,14,22:21:00,22:21:00,162595_106,1,Erfurt Hbf,50.972551,11.038499,38
211,1788412880,de:09663:177,0,14:01:00,14:01:00,162595_106,1,Würzburg Hbf,49.801796,9.93578,25
212,1788412880,de:09662:28058,1,14:24:00,14:30:00,162595_106,1,Schweinfurt Hbf,50.035313,10.212919,8
213,1788412880,de:09672:75198,2,14:39:00,14:41:00,162595_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
214,1788412880,de:09672:27325,3,14:49:00,14:50:00,162595_106,1,Münnerstadt,50.250078,10.188634,2
215,1788412880,de:09673:27001,4,14:56:00,14:57:00,162595_106,1,Bad Neustadt (Saale),50.328127,10.226134,2
216,1788412880,de:09673:27316,5,15:05:00,15:06:00,162595_106,1,Mellrichstadt Bahnhof,50.424782,10.307039,3
217,1788412880,de:16066:8010142,6,15:19:00,15:19:00,162595_106,1,Grimmenthal,50.532953,10.450512,5
218,1788412880,de:16054:8010345,7,15:31:00,15:32:00,162595_106,1,Suhl,50.605145,10.682826,4
219,1788412880,de:16066:8010391,8,15:38:00,15:38:00,162595_106,1,Zella-Mehlis,50.646721,10.674124,4
220,1788412880,de:16070:8010274,9,15:56:00,15:57:00,162595_106,1,Plaue (Thüringen),50.778393,10.908698,5
221,1788412880,de:16070:8010007_G,10,16:03:00,16:04:00,162595_106,1,Arnstadt Hbf,50.841939,10.948262,7
222,1788412880,de:16070:8011792,11,16:07:00,16:08:00,162595_106,1,Haarhausen,50.867437,10.905715,5
223,1788412880,de:16070:8013074,12,16:10:00,16:10:00,162595_106,1,Sülzenbrücken,50.887391,10.895873,5
224,1788412880,de:16067:8010242_G,13,16:15:00,16:15:00,162595_106,1,Neudietendorf,50.913898,10.909685,10
225,1788412881,de:09663:177,0,14:01:00,14:01:00,162595_106,1,Würzburg Hbf,49.801796,9.93578,25
226,1788412881,de:09662:28058,1,14:24:00,14:30:00,162595_106,1,Schweinfurt Hbf,50.035313,10.212919,8
227,1788412881,de:09672:75198,2,14:39:00,14:41:00,162595_106,1,Ebenhausen (Unterfr),50.131305,10.13804,4
